gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,taxonomicIssue,nonTaxonomicIssue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,superfamilyKey,familyKey,subfamilyKey,tribeKey,subtribeKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,isInvasive,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
6177216114,NA,NA,NA,CC_BY_NC_4_0,1923-06-21T00:00:00Z,University of Nebraska State Museum,https://ecdysis.org/collections/individual/index.php?occid=4919933,University of Nebraska,NA,NA,0fe2bdfe-5fa7-4a4d-97e1-846f665868db,NA,UNSM,UNSMe,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,35b37ed1-0ef0-4ec4-9a19-4c72cfe2a09f,5463,NA,NA,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,reviewed - high confidence,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,Los Angeles,Claremont,Baker,NA,NA,NA,NA,NA,NA,NA,NA,34.10411,-117.71898,3169.0,NA,NA,NA,NA,NA,NA,NA,nlogans2 (2023-06-29 08:11:10),NA,NA,georef batch tool 2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swenk,NA,NA,NA,NA,NA,236834,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,7b759dd5-0da3-4b11-8c53-99157c02955d,US,2026-04-24T06:58:14.858Z,NA,NA,NA,NA,NA,MODIFIED_DATE_UNLIKELY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;TAXON_ID_NOT_FOUND,NA,MODIFIED_DATE_UNLIKELY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879",Bombus crotchii,NA,DWC_ARCHIVE,2026-04-24T06:58:14.858Z,2026-04-23T03:15:15.699Z,NA,false,NA,NA,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NA,NA,EN
6177216113,NA,NA,NA,CC_BY_NC_4_0,1923-06-21T00:00:00Z,University of Nebraska State Museum,https://ecdysis.org/collections/individual/index.php?occid=4919934,University of Nebraska,NA,NA,0fe2bdfe-5fa7-4a4d-97e1-846f665868db,NA,UNSM,UNSMe,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,7e0def2c-bb8e-48e2-95c2-3c4292f6b404,5464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,reviewed - high confidence,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,Los Angeles,Claremont,Baker,NA,NA,NA,NA,NA,NA,NA,NA,34.10411,-117.71898,3169.0,NA,NA,NA,NA,NA,NA,NA,nlogans2 (2023-06-29 08:11:10),NA,NA,georef batch tool 2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236834,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,7b759dd5-0da3-4b11-8c53-99157c02955d,US,2026-04-24T06:58:37.130Z,NA,NA,NA,NA,NA,MODIFIED_DATE_UNLIKELY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;TAXON_ID_NOT_FOUND,NA,MODIFIED_DATE_UNLIKELY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879",Bombus crotchii,NA,DWC_ARCHIVE,2026-04-24T06:58:37.130Z,2026-04-23T03:15:15.699Z,NA,false,NA,NA,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NA,NA,EN
1456621031,NA,NA,NA,CC0_1_0,NA,United States Geological Survey,NA,NA,NA,https://ror.org/035a68863,https://scientific-collections.gbif.org/collection/2338a0da-9fd4-42e5-9a61-2607a0b339aa,BIML,USGS,BIML,Insect Species Occurrence Data from Multiple Projects Worldwide with Focus on Bees and Wasps in North America,NA,PRESERVED_SPECIMEN,NA,NA,NA,https://www.discoverlife.org/mp/20l?id=USGS_DRO184246,USGS_DRO184246,NA,Mike Oxford,NA,1,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS_DRO7734,NA,NA,NA,2010-07-27T07:00Z/2010-08-31T07:00Z,NA,208,243,2010,NA,NA,time1:20100727xxxxxx;time2:20100831xxxxxx,NA,in field note,NA,NA,NA,NA,"9 experimental USFS Glycol traps. Run continuously, 12 ounce cups. |",NA,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,San Bernardino,NA,San Dimas Experimental Forest,NA,NA,NA,NA,NA,NA,NA,NA,34.2025,-116.2607,NA,1.0E-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bombus crotchii,NA,NA,Michael Orr,NA,2011-01-21T00:00:00,NA,NA,NA,NA,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,f519367d-6b9d-411c-b319-99424741e7de,US,2026-04-24T06:06:25.666Z,NA,NA,NA,NA,NA,CONTINENT_DERIVED_FROM_COORDINATES,NA,CONTINENT_DERIVED_FROM_COORDINATES,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879","Bombus crotchii Cresson, 1879",NA,EML,2026-04-24T06:06:25.666Z,2026-04-20T20:51:15.646Z,NA,false,NA,BIML,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.36_1,San Bernardino,NA,NA,EN
1142273494,https://www.fieldmuseum.org/field-museum-natural-history-conditions-and-suggested-norms-use-collections-data-and-images,NA,en,CC0_1_0,2023-11-18T23:51:00Z,Field Museum,NA,The Field Museum of Natural History,PhysicalObject,NA,NA,insects-17-mar-2025,FMNH,Insects,NA,FMNH,PRESERVED_SPECIMEN,NA,NA,NA,7d7e1fc6-e140-43d2-b830-dbd51d791a7e,FMNHINS 0003 036 609,NA,B. A. Maina,NA,1,NA,NA,Female,Adult,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,3036609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946-07-11,NA,192,192,1946,7,11,NA,NA,NA,NA,NA,NA,NA,NA,cb4dbea9-14b3-4198-acab-7b92c859960a,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,NA,"Winchester, 2 mi E",NA,NA,NA,NA,NA,NA,NA,Data entry by Robin DeLaPena under funding from the InvertEBase TCN (NSF Award # 1402667),33.720674,-117.02937,NA,NA,NA,NA,NA,NA,NA,NA,Colin Bailey : Field Museum of Natural History - Department of Zoology,2018-03-28,GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mr. Robert S. Jacobson : University of Georgia,NA,1993-01-01T00:00:00,NA,NA,NA,NA,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,Animalia Arthropoda Insecta Hymenoptera Apidae,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,7931dcab-94f1-46ce-8092-56e4335423de,US,2026-04-24T06:55:27.469Z,NA,NA,NA,NA,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879","Bombus (Crotchiibombus) crotchii Cresson, 1878",NA,EML,2026-04-24T06:55:27.469Z,2026-04-17T19:38:43.727Z,NA,false,NA,NA,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,EN
1142273518,https://www.fieldmuseum.org/field-museum-natural-history-conditions-and-suggested-norms-use-collections-data-and-images,NA,en,CC0_1_0,2023-11-18T23:51:00Z,Field Museum,NA,The Field Museum of Natural History,PhysicalObject,NA,NA,insects-17-mar-2025,FMNH,Insects,NA,FMNH,PRESERVED_SPECIMEN,NA,NA,NA,fd39ea30-cd62-4dd8-8e08-8a79c5f070af,FMNHINS 0003 036 654,NA,B. A. Maina,NA,1,NA,NA,Male,Adult,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,3036654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946-07-08,NA,189,189,1946,7,8,NA,NA,NA,NA,NA,NA,NA,NA,2ca9d236-1324-4743-9bae-922353a0d76e,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,NA,"Hemet, 5 mi WNW",NA,NA,NA,NA,NA,NA,NA,Data entry by Robin DeLaPena under funding from the InvertEBase TCN (NSF Award # 1402667),33.764897,-117.146035,NA,NA,NA,NA,NA,NA,NA,NA,Colin Bailey : Field Museum of Natural History - Department of Zoology,2018-03-19,GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mr. Robert S. Jacobson : University of Georgia,NA,1993-01-01T00:00:00,NA,NA,NA,NA,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,Animalia Arthropoda Insecta Hymenoptera Apidae,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,7931dcab-94f1-46ce-8092-56e4335423de,US,2026-04-24T06:55:43.123Z,NA,NA,NA,NA,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879","Bombus (Crotchiibombus) crotchii Cresson, 1878",NA,EML,2026-04-24T06:55:43.123Z,2026-04-17T19:38:43.727Z,NA,false,NA,NA,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,EN
1142273475,https://www.fieldmuseum.org/field-museum-natural-history-conditions-and-suggested-norms-use-collections-data-and-images,NA,en,CC0_1_0,2023-11-18T23:51:00Z,Field Museum,NA,The Field Museum of Natural History,PhysicalObject,NA,NA,insects-17-mar-2025,FMNH,Insects,NA,FMNH,PRESERVED_SPECIMEN,NA,NA,NA,afcc556a-c7f8-4465-8869-d09a2ef8638f,FMNHINS 0003 036 624,NA,B. A. Maina,NA,1,NA,NA,Female,Adult,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,3036624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946-07-09,NA,190,190,1946,7,9,NA,NA,NA,NA,NA,NA,NA,NA,d568eeb6-aff1-4417-8a2d-2be4e10faeb8,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,NA,"Hemet, 1 mi WNW",NA,NA,NA,NA,NA,NA,NA,Data entry by Robin DeLaPena under funding from the InvertEBase TCN (NSF Award # 1402667),33.746664,-117.077196,NA,NA,NA,NA,NA,NA,NA,NA,Colin Bailey : Field Museum of Natural History - Department of Zoology,2018-03-19,GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mr. Robert S. Jacobson : University of Georgia,NA,1993-01-01T00:00:00,NA,NA,NA,NA,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,Animalia Arthropoda Insecta Hymenoptera Apidae,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,7931dcab-94f1-46ce-8092-56e4335423de,US,2026-04-24T06:55:34.733Z,NA,NA,NA,NA,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879","Bombus (Crotchiibombus) crotchii Cresson, 1878",NA,EML,2026-04-24T06:55:34.733Z,2026-04-17T19:38:43.727Z,NA,false,NA,NA,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,EN
1142273509,https://www.fieldmuseum.org/field-museum-natural-history-conditions-and-suggested-norms-use-collections-data-and-images,NA,en,CC0_1_0,2023-11-18T23:51:00Z,Field Museum,NA,The Field Museum of Natural History,PhysicalObject,NA,NA,insects-17-mar-2025,FMNH,Insects,NA,FMNH,PRESERVED_SPECIMEN,NA,NA,NA,08d01ca7-75e5-47cf-bc53-0527ce7e4b37,FMNHINS 0003 036 633,NA,B. A. Maina,NA,1,NA,NA,Female,Adult,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,3036633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946-07-11,NA,192,192,1946,7,11,NA,NA,NA,NA,NA,NA,NA,NA,d568eeb6-aff1-4417-8a2d-2be4e10faeb8,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,NA,"Hemet, 1 mi WNW",NA,NA,NA,NA,NA,NA,NA,Data entry by Robin DeLaPena under funding from the InvertEBase TCN (NSF Award # 1402667),33.746664,-117.077196,NA,NA,NA,NA,NA,NA,NA,NA,Colin Bailey : Field Museum of Natural History - Department of Zoology,2018-03-19,GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mr. Robert S. Jacobson : University of Georgia,NA,1993-01-01T00:00:00,NA,NA,NA,NA,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,Animalia Arthropoda Insecta Hymenoptera Apidae,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,7931dcab-94f1-46ce-8092-56e4335423de,US,2026-04-24T06:55:07.386Z,NA,NA,NA,NA,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879","Bombus (Crotchiibombus) crotchii Cresson, 1878",NA,EML,2026-04-24T06:55:07.386Z,2026-04-17T19:38:43.727Z,NA,false,NA,NA,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,EN
1142273480,https://www.fieldmuseum.org/field-museum-natural-history-conditions-and-suggested-norms-use-collections-data-and-images,NA,en,CC0_1_0,2023-11-18T23:51:00Z,Field Museum,NA,The Field Museum of Natural History,PhysicalObject,NA,NA,insects-17-mar-2025,FMNH,Insects,NA,FMNH,PRESERVED_SPECIMEN,NA,NA,NA,6551f849-3d54-41fb-97b2-d8c7f3d89c5f,FMNHINS 0003 036 615,NA,B. A. Maina,NA,1,NA,NA,Female,Adult,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,3036615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946-07-09,NA,190,190,1946,7,9,NA,NA,NA,NA,NA,NA,NA,NA,f9ec4e24-a988-471f-bad0-6fa5b10fca10,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,NA,"Winchester, 5 mi SW",NA,NA,NA,NA,NA,NA,NA,Data entry by Robin DeLaPena under funding from the InvertEBase TCN (NSF Award # 1402667),33.65697,-117.159489,NA,NA,NA,NA,NA,NA,NA,NA,Colin Bailey : Field Museum of Natural History - Department of Zoology,2018-03-28,GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mr. Robert S. Jacobson : University of Georgia,NA,1993-01-01T00:00:00,NA,NA,NA,NA,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,Animalia Arthropoda Insecta Hymenoptera Apidae,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,7931dcab-94f1-46ce-8092-56e4335423de,US,2026-04-24T06:55:24.277Z,NA,NA,NA,NA,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879","Bombus (Crotchiibombus) crotchii Cresson, 1878",NA,EML,2026-04-24T06:55:24.277Z,2026-04-17T19:38:43.727Z,NA,false,NA,NA,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,EN
1142273523,https://www.fieldmuseum.org/field-museum-natural-history-conditions-and-suggested-norms-use-collections-data-and-images,NA,en,CC0_1_0,2023-11-18T23:51:00Z,Field Museum,NA,The Field Museum of Natural History,PhysicalObject,NA,NA,insects-17-mar-2025,FMNH,Insects,NA,FMNH,PRESERVED_SPECIMEN,NA,NA,NA,4f2b0fb0-0f81-4036-9ea5-7b32efe917d2,FMNHINS 0003 036 631,NA,B. A. Maina,NA,1,NA,NA,Female,Adult,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,NA,NA,NA,3036631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946-07-09,NA,190,190,1946,7,9,NA,NA,NA,NA,NA,NA,NA,NA,d568eeb6-aff1-4417-8a2d-2be4e10faeb8,NA,NA,NORTH_AMERICA,NA,NA,NA,US,California,Riverside,NA,"Hemet, 1 mi WNW",NA,NA,NA,NA,NA,NA,NA,Data entry by Robin DeLaPena under funding from the InvertEBase TCN (NSF Award # 1402667),33.746664,-117.077196,NA,NA,NA,NA,NA,NA,NA,NA,Colin Bailey : Field Museum of Natural History - Department of Zoology,2018-03-19,GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mr. Robert S. Jacobson : University of Georgia,NA,1993-01-01T00:00:00,NA,NA,NA,NA,NA,1340280,NA,NA,NA,NA,NA,"Bombus crotchii Cresson, 1879",NA,NA,NA,NA,NA,NA,Animalia Arthropoda Insecta Hymenoptera Apidae,Animalia,Arthropoda,Insecta,Hymenoptera,NA,Apidae,NA,NA,NA,Bombus,Bombus,NA,NA,crotchii,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,7931dcab-94f1-46ce-8092-56e4335423de,US,2026-04-24T06:55:45.444Z,NA,NA,NA,NA,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,true,false,1340280,1340280,1,54,216,1457,NA,4334,NA,NA,NA,1340278,NA,1340280,Bombus crotchii,"Bombus crotchii Cresson, 1879","Bombus (Crotchiibombus) crotchii Cresson, 1878",NA,EML,2026-04-24T06:55:45.444Z,2026-04-17T19:38:43.727Z,NA,false,NA,NA,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.33_1,Riverside,NA,NA,EN
